description,price,image,market,brand
Aerosol Kuwait para llantas grafito 240 cc.,"$ 4.354,35",https://carrefourar.vtexassets.com/arquivos/ids/187551-170-170?v=637469352943170000&width=170&height=170&aspect=true,Carrefour,
Látex Venier color turquesa liberador 5 kg.,"$ 32.999,00",https://carrefourar.vtexassets.com/arquivos/ids/252910-170-170?v=637951607609200000&width=170&height=170&aspect=true,Carrefour,
Fijador sellador concentrado Colorín comodín 1 l.,"$ 3.449,00",https://carrefourar.vtexassets.com/arquivos/ids/266930-170-170?v=638060300319800000&width=170&height=170&aspect=true,Carrefour,
Juego de 8 llaves torx en L,"$ 2.800,00",https://carrefourar.vtexassets.com/arquivos/ids/193850-170-170?v=637516038174300000&width=170&height=170&aspect=true,Carrefour,
Destornillador philips 0 x 75 mm.,"$ 1.990,00",https://carrefourar.vtexassets.com/arquivos/ids/194111-170-170?v=637516040416430000&width=170&height=170&aspect=true,Carrefour,PHILIPS
Ganchos para engrampadora de 10 mm.,"$ 1.650,00",https://carrefourar.vtexassets.com/arquivos/ids/193867-170-170?v=637516038370430000&width=170&height=170&aspect=true,Carrefour,
Bomba presurizadora doméstica Lusqtoff LPS15-8.5Z,"$ 70.625,00",https://carrefourar.vtexassets.com/arquivos/ids/426641-170-170?v=638386102882230000&width=170&height=170&aspect=true,Carrefour,
"Serrucho carpintero 18""","$ 6.350,00",https://carrefourar.vtexassets.com/arquivos/ids/194098-170-170?v=637516040340300000&width=170&height=170&aspect=true,Carrefour,
Teclado con cable Poss psk313bk negro,"$ 10.409,00",https://carrefourar.vtexassets.com/arquivos/ids/419727-170-170?v=638361973490930000&width=170&height=170&aspect=true,Carrefour,
Teclado multifuncional Maxell USB KB-100 negro,"$ 14.949,00",https://carrefourar.vtexassets.com/arquivos/ids/197786-170-170?v=637529019609430000&width=170&height=170&aspect=true,Carrefour,
Proyector Sorma starvision 4000 blanco,"$ 319.614,00",https://carrefourar.vtexassets.com/arquivos/ids/351411-170-170?v=638247707753470000&width=170&height=170&aspect=true,Carrefour,SORMA
Multifunción Canon sistema continuo PIXMA G2110 negro,"$ 507.589,00",https://carrefourar.vtexassets.com/arquivos/ids/228896-170-170?v=637727525774870000&width=170&height=170&aspect=true,Carrefour,CANON
Mouse gamer Soul XM550 negro,"$ 15.950,00",https://carrefourar.vtexassets.com/arquivos/ids/199124-170-170?v=637535958491600000&width=170&height=170&aspect=true,Carrefour,
Cartucho HP 667 Tri Color,"$ 24.999,00",https://carrefourar.vtexassets.com/arquivos/ids/167328-170-170?v=637468488609000000&width=170&height=170&aspect=true,Carrefour,HP
Mini tripode universal Maxell 360 tri 185 negro,"$ 16.999,00",https://carrefourar.vtexassets.com/arquivos/ids/406603-170-170?v=638339396701670000&width=170&height=170&aspect=true,Carrefour,
Battlefield 2042 Ps4 Juego Fisico Original Sellado Nuevo,"$ 48.399,00",https://carrefourar.vtexassets.com/arquivos/ids/364047-170-170?v=638261485485300000&width=170&height=170&aspect=true,Carrefour,
"Notebook Enova 14"" ci5 1135g7 8gb 480gb ssd","$ 933.219,00",https://carrefourar.vtexassets.com/arquivos/ids/410714-170-170?v=638346393785530000&width=170&height=170&aspect=true,Carrefour,
Teclado mouse maxell inalambrico wkbc 300 negro,"$ 57.659,00",https://carrefourar.vtexassets.com/arquivos/ids/364672-170-170?v=638265846383870000&width=170&height=170&aspect=true,Carrefour,
Notebook VAIO Intel Core I3 1215U Windows 11 Home 8Gb 256Gb SSD Fe15,"$ 999.999,00",https://carrefourar.vtexassets.com/arquivos/ids/420645-170-170?v=638363543617370000&width=170&height=170&aspect=true,Carrefour,
Mouse con cable usb Poss psom05bk negro,"$ 6.509,00",https://carrefourar.vtexassets.com/arquivos/ids/419724-170-170?v=638361973455370000&width=170&height=170&aspect=true,Carrefour,
Cartucho negro HP 662 advantage CZ103aL,"$ 24.999,00",https://carrefourar.vtexassets.com/arquivos/ids/168925-170-170?v=637468495038400000&width=170&height=170&aspect=true,Carrefour,HP
"Notebook Gfast 15"" ci7 1065g7 8gb 480gb ssd w","$ 1.007.394,00",https://carrefourar.vtexassets.com/arquivos/ids/422871-170-170?v=638373192612630000&width=170&height=170&aspect=true,Carrefour,
"Notebook Gfast 15"" ci5 1035g4 8gb 480gb ssd w","$ 956.349,00",https://carrefourar.vtexassets.com/arquivos/ids/422870-170-170?v=638373192603100000&width=170&height=170&aspect=true,Carrefour,
Cartucho negro HP N664,"$ 24.999,00",https://carrefourar.vtexassets.com/arquivos/ids/168939-170-170?v=637468495107930000&width=170&height=170&aspect=true,Carrefour,HP
Galletitas crackers Smams mix semillas 150 g. SIN TACC,"$ 1.510,00",https://carrefourar.vtexassets.com/arquivos/ids/176577-170-170?v=637468573801470000&width=170&height=170&aspect=true,Carrefour,SMAMS
Galletitas de hojaldre Hojalmar 250 g.,"$ 952,00",https://carrefourar.vtexassets.com/arquivos/ids/368204-170-170?v=638288496776800000&width=170&height=170&aspect=true,Carrefour,HOJALMAR
Galletitas Carrefour classic azucaradas chocolate 250 g.,"$ 892,05",https://carrefourar.vtexassets.com/arquivos/ids/394827-170-170?v=638325536743100000&width=170&height=170&aspect=true,Carrefour,CLASSIC
Bizcochos azucarados Gold Mundo materitos 200 g.,"$ 749,00",https://carrefourar.vtexassets.com/arquivos/ids/171111-170-170?v=637468538046070000&width=170&height=170&aspect=true,Carrefour,
Obleas frutilla con crema Gaona Cubicub 100 g.,"$ 599,00",https://carrefourar.vtexassets.com/arquivos/ids/175874-170-170?v=637468571718670000&width=170&height=170&aspect=true,Carrefour,
Galletas de arroz Dos Hermanos dulce 120 g.,"$ 632,00",https://carrefourar.vtexassets.com/arquivos/ids/176663-170-170?v=637468573967800000&width=170&height=170&aspect=true,Carrefour,
Tostadas Carrefour salvado 140 g.,"$ 899,10",https://carrefourar.vtexassets.com/arquivos/ids/386661-170-170?v=638318705424270000&width=170&height=170&aspect=true,Carrefour,
Galletitas vainilla acaramelada Vocación 145 g. x 3 uni,"$ 1.665,00",https://carrefourar.vtexassets.com/arquivos/ids/366403-170-170?v=638273536414770000&width=170&height=170&aspect=true,Carrefour,
Snacks Frutty de manzana verde deshidratada 18 g.,"$ 277,50",https://carrefourar.vtexassets.com/arquivos/ids/331549-170-170?v=638210643914630000&width=170&height=170&aspect=true,Carrefour,FRUTTY
Galletitas dulce Milka mousse rellenas de chocolate 116 g.,"$ 1.120,00",https://carrefourar.vtexassets.com/arquivos/ids/273795-170-170?v=638113851009700000&width=170&height=170&aspect=true,Carrefour,MILKA
Bizcochos de grasa Gold Mundo materitos 200 g.,"$ 749,00",https://carrefourar.vtexassets.com/arquivos/ids/171109-170-170?v=637468538040370000&width=170&height=170&aspect=true,Carrefour,
Galletitas Gaona con chips dark crunchips 172 g.,"$ 999,00",https://carrefourar.vtexassets.com/arquivos/ids/197276-170-170?v=637523692372170000&width=170&height=170&aspect=true,Carrefour,
Galletitas crackers sin sal Argentitas 160 g. x 3 uni,"$ 1.815,00",https://carrefourar.vtexassets.com/arquivos/ids/205390-170-170?v=637605081911200000&width=170&height=170&aspect=true,Carrefour,
Galletitas pepas 9 de Oro 350 g.,"$ 1.990,00",https://carrefourar.vtexassets.com/arquivos/ids/365076-170-170?v=638267698159100000&width=170&height=170&aspect=true,Carrefour,
Galletitas sandwich Mediatarde x5 107 g.,"$ 1.855,00",https://carrefourar.vtexassets.com/arquivos/ids/429129-170-170?v=638394614725900000&width=170&height=170&aspect=true,Carrefour,
Galletitas Dale vainilla relleno de frutilla 81 g.,"$ 379,00",https://carrefourar.vtexassets.com/arquivos/ids/197270-170-170?v=637523692345400000&width=170&height=170&aspect=true,Carrefour,
Set de 5 mechas de madera de 4-10 mm.,"$ 6.100,00",https://carrefourar.vtexassets.com/arquivos/ids/191999-170-170?v=637515943211500000&width=170&height=170&aspect=true,Carrefour,
Grifería lavatorio de mesada pico caño Piazza Domani,"$ 62.165,00",https://carrefourar.vtexassets.com/arquivos/ids/390738-170-170?v=638321326014570000&width=170&height=170&aspect=true,Carrefour,
Kit de tornillos Fischer blister 20 tacos sx6+tmf4.5x35+ whs,"$ 4.650,00",https://carrefourar.vtexassets.com/arquivos/ids/243137-170-170?v=637871816814800000&width=170&height=170&aspect=true,Carrefour,
Atizador mango de madera 60 cm,"$ 5.990,00",https://carrefourar.vtexassets.com/arquivos/ids/315539-170-170?v=638175093864530000&width=170&height=170&aspect=true,Carrefour,
Palita mango de madera 66 cm,"$ 10.290,00",https://carrefourar.vtexassets.com/arquivos/ids/315579-170-170?v=638175094241400000&width=170&height=170&aspect=true,Carrefour,
Juego Tokits 3 puntas magnéticas con boca-llave hexagonal,"$ 12.820,00",https://carrefourar.vtexassets.com/arquivos/ids/252989-170-170?v=637951608756100000&width=170&height=170&aspect=true,Carrefour,
Bacha cocina pileta doble Johnson Acero R37 CR,"$ 108.995,00",https://carrefourar.vtexassets.com/arquivos/ids/390472-170-170?v=638321325006530000&width=170&height=170&aspect=true,Carrefour,
Bacha cocina pileta doble Johnson Acero C28/18 CRS,"$ 116.235,00",https://carrefourar.vtexassets.com/arquivos/ids/390146-170-170?v=638321271038230000&width=170&height=170&aspect=true,Carrefour,
"Latex color Venier turquesa liberador 1,25 kg","$ 9.999,00",https://carrefourar.vtexassets.com/arquivos/ids/244260-170-170?v=637886502573730000&width=170&height=170&aspect=true,Carrefour,
"Latex color Venier rojo apasionado 1,25 kg","$ 9.999,00",https://carrefourar.vtexassets.com/arquivos/ids/244258-170-170?v=637886502551830000&width=170&height=170&aspect=true,Carrefour,
Ganchos para engrampadora de 14 mm.,"$ 1.790,00",https://carrefourar.vtexassets.com/arquivos/ids/194124-170-170?v=637516040500130000&width=170&height=170&aspect=true,Carrefour,
Pileta para lavadero bacha Johnson Acero LN50,"$ 114.370,00",https://carrefourar.vtexassets.com/arquivos/ids/390468-170-170?v=638321325004200000&width=170&height=170&aspect=true,Carrefour,
"Juego de 6 hojas de sierra para arco junior 6""","$ 1.690,00",https://carrefourar.vtexassets.com/arquivos/ids/193865-170-170?v=637516038343530000&width=170&height=170&aspect=true,Carrefour,
Toallero Aro Accesorio de Baño Piazza Sensus 73221,"$ 15.990,00",https://carrefourar.vtexassets.com/arquivos/ids/390779-170-170?v=638321326319400000&width=170&height=170&aspect=true,Carrefour,
"Mesada cocina 1,40 m. + Bacha ZZ52/1 IZQ Johnson Acero","$ 128.790,00",https://carrefourar.vtexassets.com/arquivos/ids/390651-170-170?v=638321325792730000&width=170&height=170&aspect=true,Carrefour,
Bacha cocina pileta simple Johnson Acero Luxor Si55 Mini D,"$ 144.785,00",https://carrefourar.vtexassets.com/arquivos/ids/389538-170-170?v=638320381238670000&width=170&height=170&aspect=true,Carrefour,SIMPLE
Monopoly Nintendo Switch Juego Físico Original Sellado,"$ 35.099,00",https://carrefourar.vtexassets.com/arquivos/ids/363918-170-170?v=638261471822830000&width=170&height=170&aspect=true,Carrefour,
Juego Lego Star Wars The Skywalker Saga,"$ 87.599,00",https://carrefourar.vtexassets.com/arquivos/ids/364809-170-170?v=638265962833900000&width=170&height=170&aspect=true,Carrefour,
EA Sports FC™ 24 Edición Estándar PS5,"$ 85.499,00",https://carrefourar.vtexassets.com/arquivos/ids/373525-170-170?v=638307475943000000&width=170&height=170&aspect=true,Carrefour,
Juego God Of War Ragnarok Standard Edition Ps5,"$ 150.999,00",https://carrefourar.vtexassets.com/arquivos/ids/364823-170-170?v=638265962840300000&width=170&height=170&aspect=true,Carrefour,
Notebook VAIO Intel Core I7 Backlight 1255U W11 Home 8Gb 512Gb SSD Fe15,"$ 1.699.999,00",https://carrefourar.vtexassets.com/arquivos/ids/353183-170-170?v=638248634095800000&width=170&height=170&aspect=true,Carrefour,
Back 4 Blood Ultimate Edition Ps5 Juego Físico Original,"$ 79.899,00",https://carrefourar.vtexassets.com/arquivos/ids/364067-170-170?v=638261485487270000&width=170&height=170&aspect=true,Carrefour,
Juego PS4 God of War Ragnarok Standard Edition,"$ 115.999,00",https://carrefourar.vtexassets.com/arquivos/ids/365226-170-170?v=638270333332170000&width=170&height=170&aspect=true,Carrefour,
Teclado gamer Soul MECANICO XK800 negro,"$ 49.750,00",https://carrefourar.vtexassets.com/arquivos/ids/199125-170-170?v=637535958496270000&width=170&height=170&aspect=true,Carrefour,
Teclado pc VSG bellatrix inalambrico negro 70%,"$ 58.999,00",https://carrefourar.vtexassets.com/arquivos/ids/359893-170-170?v=638258258740470000&width=170&height=170&aspect=true,Carrefour,
Carnival Games Ps4 Juego Nuevo Original Físico,"$ 22.999,00",https://carrefourar.vtexassets.com/arquivos/ids/364014-170-170?v=638261485482030000&width=170&height=170&aspect=true,Carrefour,
Cámara HD VSG Helix,"$ 62.999,00",https://carrefourar.vtexassets.com/arquivos/ids/427043-170-170?v=638386832900470000&width=170&height=170&aspect=true,Carrefour,
Watch Dogs Legion Gold Edition Ps4 Juego Físico Original,"$ 134.099,00",https://carrefourar.vtexassets.com/arquivos/ids/363889-170-170?v=638261471819870000&width=170&height=170&aspect=true,Carrefour,
Notebook Enova 14 ci3 1115g4 8gb 240gb ssd,"$ 635.394,00",https://carrefourar.vtexassets.com/arquivos/ids/410722-170-170?v=638346393847870000&width=170&height=170&aspect=true,Carrefour,
Teclado Razer huntsman v2 analog optical sp layout,"$ 227.370,00",https://carrefourar.vtexassets.com/arquivos/ids/346034-170-170?v=638233845076930000&width=170&height=170&aspect=true,Carrefour,
Vainillas Valente 444 g.,"$ 1.950,00",https://carrefourar.vtexassets.com/arquivos/ids/308917-170-170?v=638146750000570000&width=170&height=170&aspect=true,Carrefour,VALENTE
Galletitas Sabores de la Vida avena y coco 100 g.,"$ 551,00",https://carrefourar.vtexassets.com/arquivos/ids/175898-170-170?v=637468571803470000&width=170&height=170&aspect=true,Carrefour,
Tostadas de arroz Tía Maruca sin sal 120 g.,"$ 699,00",https://carrefourar.vtexassets.com/arquivos/ids/197255-170-170?v=637523692264500000&width=170&height=170&aspect=true,Carrefour,
Galletitas Gaona con chips color crunchips 172 g.,"$ 771,00",https://carrefourar.vtexassets.com/arquivos/ids/197275-170-170?v=637523692368400000&width=170&height=170&aspect=true,Carrefour,
Tostadas Tosti light 200 g.,"$ 1.120,00",https://carrefourar.vtexassets.com/arquivos/ids/183135-170-170?v=637468590268830000&width=170&height=170&aspect=true,Carrefour,
Bizcochos de arroz dulce Gallo snacks tortita negra 50 g.,"$ 950,00",https://carrefourar.vtexassets.com/arquivos/ids/318031-170-170?v=638180311120530000&width=170&height=170&aspect=true,Carrefour,GALLO
Tostadas Tosti light 140 g.,"$ 967,00",https://carrefourar.vtexassets.com/arquivos/ids/183143-170-170?v=637468590286600000&width=170&height=170&aspect=true,Carrefour,
Galletitas marineras Leiva sin sal 110 g. x 3 uni,"$ 916,00",https://carrefourar.vtexassets.com/arquivos/ids/231961-170-170?v=637757122163170000&width=170&height=170&aspect=true,Carrefour,
Galletitas mini crackers Carrefour classic 300 g.,"$ 804,84",https://carrefourar.vtexassets.com/arquivos/ids/420172-170-170?v=638362584050170000&width=170&height=170&aspect=true,Carrefour,CLASSIC
Galletitas pepas Trimak 170 g.,"$ 603,00",https://carrefourar.vtexassets.com/arquivos/ids/428971-170-170?v=638393863262630000&width=170&height=170&aspect=true,Carrefour,
Cintitas Tosti sabor pizza 100 g.,"$ 1.040,00",https://carrefourar.vtexassets.com/arquivos/ids/214462-170-170?v=637678494945570000&width=170&height=170&aspect=true,Carrefour,
Galletitas crackers tripack Pindy 306 g.,"$ 1.025,00",https://carrefourar.vtexassets.com/arquivos/ids/197272-170-170?v=637523692355400000&width=170&height=170&aspect=true,Carrefour,
Oblea chocolate rellenas de limón Arcor 20 g.,"$ 168,00",https://carrefourar.vtexassets.com/arquivos/ids/365160-170-170?v=638267770913370000&width=170&height=170&aspect=true,Carrefour,ARCOR
Galletitas vainilla acarameladas Vocación 145 g.,"$ 664,00",https://carrefourar.vtexassets.com/arquivos/ids/196569-170-170?v=637523688386230000&width=170&height=170&aspect=true,Carrefour,
Vainillas Pozo 80 g.,"$ 465,00",https://carrefourar.vtexassets.com/arquivos/ids/372911-170-170?v=638303979509700000&width=170&height=170&aspect=true,Carrefour,
Galletitas Frutigran semillas de chia y lino 240 g.,"$ 963,00",https://carrefourar.vtexassets.com/arquivos/ids/389332-170-170?v=638320290527970000&width=170&height=170&aspect=true,Carrefour,
Esmalte sintético Venier 3p negro satinado 0.5 l.,"$ 3.899,35",https://carrefourar.vtexassets.com/arquivos/ids/252894-170-170?v=637951607243770000&width=170&height=170&aspect=true,Carrefour,
Pila para audiología ROV 10 blister x 6 u.,"$ 3.880,00",https://carrefourar.vtexassets.com/arquivos/ids/158647-170-170?v=637467617902900000&width=170&height=170&aspect=true,Carrefour,
Latex interior/exterior Colorín 4 l.,"$ 16.999,00",https://carrefourar.vtexassets.com/arquivos/ids/266938-170-170?v=638060300372230000&width=170&height=170&aspect=true,Carrefour,
Aerosol Kuwait cobre metalizado 240 cc.,"$ 5.069,35",https://carrefourar.vtexassets.com/arquivos/ids/187559-170-170?v=637469352981830000&width=170&height=170&aspect=true,Carrefour,
Aerosol Kuwait esmalte sintético azul marino 240 cc.,"$ 3.314,35",https://carrefourar.vtexassets.com/arquivos/ids/187554-170-170?v=637469352958800000&width=170&height=170&aspect=true,Carrefour,
"Pinza universal de 7""","$ 6.200,00",https://carrefourar.vtexassets.com/arquivos/ids/193842-170-170?v=637516038111870000&width=170&height=170&aspect=true,Carrefour,
Toallero barral accesorio de baño FV Mikka,"$ 51.455,00",https://carrefourar.vtexassets.com/arquivos/ids/382589-170-170?v=638315257803100000&width=170&height=170&aspect=true,Carrefour,
Lámpara de filamento Alic Antique Inc G125 24W,"$ 4.600,00",https://carrefourar.vtexassets.com/arquivos/ids/243729-170-170?v=637877164317330000&width=170&height=170&aspect=true,Carrefour,
