description,price,image,market,quantity,unit
Galletitas crackers sin sal Argentitas . x,"$ 1.815,00",https://carrefourar.vtexassets.com/arquivos/ids/205390-170-170?v=637605081911200000&width=170&height=170&aspect=true,Carrefour,160.0,g
Galletitas pepas  Oro .,"$ 1.990,00",https://carrefourar.vtexassets.com/arquivos/ids/365076-170-170?v=638267698159100000&width=170&height=170&aspect=true,Carrefour,350.0,g
Galletitas sandwich Mediatarde x5 .,"$ 1.855,00",https://carrefourar.vtexassets.com/arquivos/ids/429129-170-170?v=638394614725900000&width=170&height=170&aspect=true,Carrefour,107.0,g
Galletitas Dale vainilla relleno de frutilla .,"$ 379,00",https://carrefourar.vtexassets.com/arquivos/ids/197270-170-170?v=637523692345400000&width=170&height=170&aspect=true,Carrefour,81.0,g
Set de  de madera de 4-.,"$ 6.100,00",https://carrefourar.vtexassets.com/arquivos/ids/191999-170-170?v=637515943211500000&width=170&height=170&aspect=true,Carrefour,,
Grifería lavatorio de mesada pico caño Piazza Domani,"$ 62.165,00",https://carrefourar.vtexassets.com/arquivos/ids/390738-170-170?v=638321326014570000&width=170&height=170&aspect=true,Carrefour,,
Kit de tornillos Fischer blister  sx6+tmf35+ whs,"$ 4.650,00",https://carrefourar.vtexassets.com/arquivos/ids/243137-170-170?v=637871816814800000&width=170&height=170&aspect=true,Carrefour,,
Atizador mango de madera,"$ 5.990,00",https://carrefourar.vtexassets.com/arquivos/ids/315539-170-170?v=638175093864530000&width=170&height=170&aspect=true,Carrefour,,
Palita mango de madera,"$ 10.290,00",https://carrefourar.vtexassets.com/arquivos/ids/315579-170-170?v=638175094241400000&width=170&height=170&aspect=true,Carrefour,,
Juego Tokits  magnéticas con boca-llave hexagonal,"$ 12.820,00",https://carrefourar.vtexassets.com/arquivos/ids/252989-170-170?v=637951608756100000&width=170&height=170&aspect=true,Carrefour,,
Bacha cocina pileta doble Johnson Acero R,"$ 108.995,00",https://carrefourar.vtexassets.com/arquivos/ids/390472-170-170?v=638321325006530000&width=170&height=170&aspect=true,Carrefour,,
Bacha cocina pileta doble Johnson Acero C28/,"$ 116.235,00",https://carrefourar.vtexassets.com/arquivos/ids/390146-170-170?v=638321271038230000&width=170&height=170&aspect=true,Carrefour,,
Latex color Venier turquesa liberador,"$ 9.999,00",https://carrefourar.vtexassets.com/arquivos/ids/244260-170-170?v=637886502573730000&width=170&height=170&aspect=true,Carrefour,1.25,kg
Latex color Venier rojo apasionado,"$ 9.999,00",https://carrefourar.vtexassets.com/arquivos/ids/244258-170-170?v=637886502551830000&width=170&height=170&aspect=true,Carrefour,1.25,kg
Ganchos para engrampadora de .,"$ 1.790,00",https://carrefourar.vtexassets.com/arquivos/ids/194124-170-170?v=637516040500130000&width=170&height=170&aspect=true,Carrefour,,
Pileta para lavadero bacha Johnson Acero LN,"$ 114.370,00",https://carrefourar.vtexassets.com/arquivos/ids/390468-170-170?v=638321325004200000&width=170&height=170&aspect=true,Carrefour,,
"Juego de  de sierra para arco junior 6""","$ 1.690,00",https://carrefourar.vtexassets.com/arquivos/ids/193865-170-170?v=637516038343530000&width=170&height=170&aspect=true,Carrefour,,
Toallero Aro Accesorio de Baño Piazza Sensus,"$ 15.990,00",https://carrefourar.vtexassets.com/arquivos/ids/390779-170-170?v=638321326319400000&width=170&height=170&aspect=true,Carrefour,,
Mesada cocina . + Bacha ZZ52/ Johnson Acero,"$ 128.790,00",https://carrefourar.vtexassets.com/arquivos/ids/390651-170-170?v=638321325792730000&width=170&height=170&aspect=true,Carrefour,,
Bacha cocina pileta simple Johnson Acero Luxor Si D,"$ 144.785,00",https://carrefourar.vtexassets.com/arquivos/ids/389538-170-170?v=638320381238670000&width=170&height=170&aspect=true,Carrefour,,
Monopoly Nintendo Switch Juego Físico Original Sellado,"$ 35.099,00",https://carrefourar.vtexassets.com/arquivos/ids/363918-170-170?v=638261471822830000&width=170&height=170&aspect=true,Carrefour,,
Juego Lego Star Wars The Skywalker Saga,"$ 87.599,00",https://carrefourar.vtexassets.com/arquivos/ids/364809-170-170?v=638265962833900000&width=170&height=170&aspect=true,Carrefour,,
EA Sports FC™ ón Estándar PS,"$ 85.499,00",https://carrefourar.vtexassets.com/arquivos/ids/373525-170-170?v=638307475943000000&width=170&height=170&aspect=true,Carrefour,,
Juego God Of War Ragnarok Standard Edition Ps,"$ 150.999,00",https://carrefourar.vtexassets.com/arquivos/ids/364823-170-170?v=638265962840300000&width=170&height=170&aspect=true,Carrefour,,
Notebook VAIO Intel Core I  W   SSD Fe,"$ 1.699.999,00",https://carrefourar.vtexassets.com/arquivos/ids/353183-170-170?v=638248634095800000&width=170&height=170&aspect=true,Carrefour,,
Back  Ultimate Edition Ps Físico Original,"$ 79.899,00",https://carrefourar.vtexassets.com/arquivos/ids/364067-170-170?v=638261485487270000&width=170&height=170&aspect=true,Carrefour,,
Juego PS of War Ragnarok Standard Edition,"$ 115.999,00",https://carrefourar.vtexassets.com/arquivos/ids/365226-170-170?v=638270333332170000&width=170&height=170&aspect=true,Carrefour,,
Teclado gamer Soul MECANICO XK,"$ 49.750,00",https://carrefourar.vtexassets.com/arquivos/ids/199125-170-170?v=637535958496270000&width=170&height=170&aspect=true,Carrefour,,
Teclado pc VSG bellatrix inalambrico negro 70%,"$ 58.999,00",https://carrefourar.vtexassets.com/arquivos/ids/359893-170-170?v=638258258740470000&width=170&height=170&aspect=true,Carrefour,,
Carnival Games Ps Nuevo Original Físico,"$ 22.999,00",https://carrefourar.vtexassets.com/arquivos/ids/364014-170-170?v=638261485482030000&width=170&height=170&aspect=true,Carrefour,,
Cámara HD VSG Helix,"$ 62.999,00",https://carrefourar.vtexassets.com/arquivos/ids/427043-170-170?v=638386832900470000&width=170&height=170&aspect=true,Carrefour,,
Watch Dogs Legion Gold Edition Ps Físico Original,"$ 134.099,00",https://carrefourar.vtexassets.com/arquivos/ids/363889-170-170?v=638261471819870000&width=170&height=170&aspect=true,Carrefour,,
Notebook Enova 3 4   ssd,"$ 635.394,00",https://carrefourar.vtexassets.com/arquivos/ids/410722-170-170?v=638346393847870000&width=170&height=170&aspect=true,Carrefour,1115.0,g
Teclado Razer huntsman v optical sp layout,"$ 227.370,00",https://carrefourar.vtexassets.com/arquivos/ids/346034-170-170?v=638233845076930000&width=170&height=170&aspect=true,Carrefour,,
Vainillas Valente .,"$ 1.950,00",https://carrefourar.vtexassets.com/arquivos/ids/308917-170-170?v=638146750000570000&width=170&height=170&aspect=true,Carrefour,444.0,g
Galletitas Sabores de la Vida avena y coco .,"$ 551,00",https://carrefourar.vtexassets.com/arquivos/ids/175898-170-170?v=637468571803470000&width=170&height=170&aspect=true,Carrefour,100.0,g
Tostadas de arroz Tía Maruca sin sal .,"$ 699,00",https://carrefourar.vtexassets.com/arquivos/ids/197255-170-170?v=637523692264500000&width=170&height=170&aspect=true,Carrefour,120.0,g
Galletitas Gaona con chips color crunchips .,"$ 771,00",https://carrefourar.vtexassets.com/arquivos/ids/197275-170-170?v=637523692368400000&width=170&height=170&aspect=true,Carrefour,172.0,g
Tostadas Tosti light .,"$ 1.120,00",https://carrefourar.vtexassets.com/arquivos/ids/183135-170-170?v=637468590268830000&width=170&height=170&aspect=true,Carrefour,200.0,g
Bizcochos de arroz dulce Gallo snacks tortita negra .,"$ 950,00",https://carrefourar.vtexassets.com/arquivos/ids/318031-170-170?v=638180311120530000&width=170&height=170&aspect=true,Carrefour,50.0,g
Tostadas Tosti light .,"$ 967,00",https://carrefourar.vtexassets.com/arquivos/ids/183143-170-170?v=637468590286600000&width=170&height=170&aspect=true,Carrefour,140.0,g
Galletitas marineras Leiva sin sal . x,"$ 916,00",https://carrefourar.vtexassets.com/arquivos/ids/231961-170-170?v=637757122163170000&width=170&height=170&aspect=true,Carrefour,110.0,g
Galletitas mini crackers Carrefour classic .,"$ 804,84",https://carrefourar.vtexassets.com/arquivos/ids/420172-170-170?v=638362584050170000&width=170&height=170&aspect=true,Carrefour,300.0,g
Galletitas pepas Trimak .,"$ 603,00",https://carrefourar.vtexassets.com/arquivos/ids/428971-170-170?v=638393863262630000&width=170&height=170&aspect=true,Carrefour,170.0,g
Cintitas Tosti sabor pizza .,"$ 1.040,00",https://carrefourar.vtexassets.com/arquivos/ids/214462-170-170?v=637678494945570000&width=170&height=170&aspect=true,Carrefour,100.0,g
Galletitas crackers tripack Pindy .,"$ 1.025,00",https://carrefourar.vtexassets.com/arquivos/ids/197272-170-170?v=637523692355400000&width=170&height=170&aspect=true,Carrefour,306.0,g
Oblea chocolate rellenas de limón Arcor .,"$ 168,00",https://carrefourar.vtexassets.com/arquivos/ids/365160-170-170?v=638267770913370000&width=170&height=170&aspect=true,Carrefour,20.0,g
Galletitas vainilla acarameladas Vocación .,"$ 664,00",https://carrefourar.vtexassets.com/arquivos/ids/196569-170-170?v=637523688386230000&width=170&height=170&aspect=true,Carrefour,145.0,g
Vainillas Pozo .,"$ 465,00",https://carrefourar.vtexassets.com/arquivos/ids/372911-170-170?v=638303979509700000&width=170&height=170&aspect=true,Carrefour,80.0,g
Galletitas Frutigran semillas de chia y lino .,"$ 963,00",https://carrefourar.vtexassets.com/arquivos/ids/389332-170-170?v=638320290527970000&width=170&height=170&aspect=true,Carrefour,240.0,g
Esmalte sintético Venier  negro satinado .,"$ 3.899,35",https://carrefourar.vtexassets.com/arquivos/ids/252894-170-170?v=637951607243770000&width=170&height=170&aspect=true,Carrefour,0.5,l
Pila para audiología ROV  x .,"$ 3.880,00",https://carrefourar.vtexassets.com/arquivos/ids/158647-170-170?v=637467617902900000&width=170&height=170&aspect=true,Carrefour,,
Latex interior/exterior Colorín .,"$ 16.999,00",https://carrefourar.vtexassets.com/arquivos/ids/266938-170-170?v=638060300372230000&width=170&height=170&aspect=true,Carrefour,4.0,l
Aerosol Kuwait cobre metalizado .,"$ 5.069,35",https://carrefourar.vtexassets.com/arquivos/ids/187559-170-170?v=637469352981830000&width=170&height=170&aspect=true,Carrefour,240.0,cc
Aerosol Kuwait esmalte sintético azul marino .,"$ 3.314,35",https://carrefourar.vtexassets.com/arquivos/ids/187554-170-170?v=637469352958800000&width=170&height=170&aspect=true,Carrefour,240.0,cc
"Pinza universal de 7""","$ 6.200,00",https://carrefourar.vtexassets.com/arquivos/ids/193842-170-170?v=637516038111870000&width=170&height=170&aspect=true,Carrefour,,
Toallero barral accesorio de baño FV Mikka,"$ 51.455,00",https://carrefourar.vtexassets.com/arquivos/ids/382589-170-170?v=638315257803100000&width=170&height=170&aspect=true,Carrefour,,
Lámpara de filamento Alic Antique Inc G125,"$ 4.600,00",https://carrefourar.vtexassets.com/arquivos/ids/243729-170-170?v=637877164317330000&width=170&height=170&aspect=true,Carrefour,,
Maderín todo en uno cedro .,"$ 34.999,00",https://carrefourar.vtexassets.com/arquivos/ids/252851-170-170?v=637951606706770000&width=170&height=170&aspect=true,Carrefour,4.0,l
Esmalte sintetico Carrefour marron brillante 1/,"$ 3.249,35",https://carrefourar.vtexassets.com/arquivos/ids/244113-170-170?v=637885784780930000&width=170&height=170&aspect=true,Carrefour,,
Lavatorio para baño bacha bajo mesada ovalada Piazza B,"$ 56.920,00",https://carrefourar.vtexassets.com/arquivos/ids/373815-170-170?v=638308264896900000&width=170&height=170&aspect=true,Carrefour,,
Pincel Carrefour linea hogar numero,"$ 1.429,35",https://carrefourar.vtexassets.com/arquivos/ids/203470-170-170?v=637577405609070000&width=170&height=170&aspect=true,Carrefour,,
"Prensa reversible ajustable plástica 12""","$ 9.850,00",https://carrefourar.vtexassets.com/arquivos/ids/193875-170-170?v=637516038454570000&width=170&height=170&aspect=true,Carrefour,,
Entonador Cibel universal negro,"$ 799,00",https://carrefourar.vtexassets.com/arquivos/ids/231079-170-170?v=637740738250130000&width=170&height=170&aspect=true,Carrefour,30.0,cc
Bacha cocina pileta doble Johnson Acero Quadra Q,"$ 315.015,00",https://carrefourar.vtexassets.com/arquivos/ids/389547-170-170?v=638320381244670000&width=170&height=170&aspect=true,Carrefour,,
Kit  de corte Tokits para madera aluminio y metal,"$ 6.890,00",https://carrefourar.vtexassets.com/arquivos/ids/266593-170-170?v=638055826972470000&width=170&height=170&aspect=true,Carrefour,,
Cable USB tipo-C,"$ 5.899,00",https://carrefourar.vtexassets.com/arquivos/ids/364822-170-170?v=638265962839830000&width=170&height=170&aspect=true,Carrefour,,
"Notebook HP 15"" amd r7   ram  ssd wi","$ 1.051.794,00",https://carrefourar.vtexassets.com/arquivos/ids/422855-170-170?v=638373192413730000&width=170&height=170&aspect=true,Carrefour,,
Combo VSG Pyxis teclado mouse y mousepad,"$ 33.999,00",https://carrefourar.vtexassets.com/arquivos/ids/422823-170-170?v=638370487694370000&width=170&height=170&aspect=true,Carrefour,,
Juego Death Stranding PS,"$ 27.799,00",https://carrefourar.vtexassets.com/arquivos/ids/364795-170-170?v=638265962830130000&width=170&height=170&aspect=true,Carrefour,,
Cartucho HP,"$ 24.999,00",https://carrefourar.vtexassets.com/arquivos/ids/167329-170-170?v=637468488615100000&width=170&height=170&aspect=true,Carrefour,,
Ratchet & Clank: Rift Apart Ps Nuevo Fisico Original,"$ 150.999,00",https://carrefourar.vtexassets.com/arquivos/ids/363886-170-170?v=638261471819070000&width=170&height=170&aspect=true,Carrefour,,
Watch Dogs Legion Limited Edition Ps Físico Original,"$ 30.899,00",https://carrefourar.vtexassets.com/arquivos/ids/363840-170-170?v=638261471813700000&width=170&height=170&aspect=true,Carrefour,,
Bakugan: Champions Of Vestroia Nintendo Switch Juego Fisico,"$ 50.799,00",https://carrefourar.vtexassets.com/arquivos/ids/364029-170-170?v=638261485484070000&width=170&height=170&aspect=true,Carrefour,,
"Monitor led Samsung 27"" FHD VGA HDMI LF negro","$ 299.999,00",https://carrefourar.vtexassets.com/arquivos/ids/208937-170-170?v=637641345576470000&width=170&height=170&aspect=true,Carrefour,,
Uncharted Legacy Of Thieves Collection Ps Físico,"$ 106.999,00",https://carrefourar.vtexassets.com/arquivos/ids/363824-170-170?v=638261471812300000&width=170&height=170&aspect=true,Carrefour,,
Notebook VAIO Intel Core I5  W   SSD Fe,"$ 1.199.999,00",https://carrefourar.vtexassets.com/arquivos/ids/350418-170-170?v=638246142189230000&width=170&height=170&aspect=true,Carrefour,,
MONITOR SA  ODYSSEY G,"$ 669.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387720-170-170?v=638319504663500000&width=170&height=170&aspect=true,Carrefour,,
Back  Ultimate Edition Ps Nuevo Original,"$ 79.899,00",https://carrefourar.vtexassets.com/arquivos/ids/364062-170-170?v=638261485487100000&width=170&height=170&aspect=true,Carrefour,,
Sackboy A Big Adventure Ps Físico Original Sellado,"$ 129.999,00",https://carrefourar.vtexassets.com/arquivos/ids/363895-170-170?v=638261471820630000&width=170&height=170&aspect=true,Carrefour,,
Teclado Genius smart kb  black usb,"$ 32.809,00",https://carrefourar.vtexassets.com/arquivos/ids/368325-170-170?v=638289239755330000&width=170&height=170&aspect=true,Carrefour,,
Entonador universal Duracril azul,"$ 2.399,00",https://carrefourar.vtexassets.com/arquivos/ids/244236-170-170?v=637886502370200000&width=170&height=170&aspect=true,Carrefour,120.0,cc
"Calibre plástico 6""","$ 1.490,00",https://carrefourar.vtexassets.com/arquivos/ids/193831-170-170?v=637516038024500000&width=170&height=170&aspect=true,Carrefour,,
Conjunto armado Sica   life blanco puro,"$ 1.699,00",https://carrefourar.vtexassets.com/arquivos/ids/411760-170-170?v=638348853224930000&width=170&height=170&aspect=true,Carrefour,,
Kit de tornillos Fischer blister 10 duopower 10+tmf,"$ 7.390,00",https://carrefourar.vtexassets.com/arquivos/ids/243135-170-170?v=637871816798070000&width=170&height=170&aspect=true,Carrefour,6.0 x 60.0,
Prensa angular de .,"$ 5.400,00",https://carrefourar.vtexassets.com/arquivos/ids/193835-170-170?v=637516038056600000&width=170&height=170&aspect=true,Carrefour,,
Entonadores Cibel p/ pintura base acuosa,"$ 1.999,00",https://carrefourar.vtexassets.com/arquivos/ids/244131-170-170?v=637885784961200000&width=170&height=170&aspect=true,Carrefour,,
Grifería cocina monocomando de mesada a  Shift,"$ 57.580,00",https://carrefourar.vtexassets.com/arquivos/ids/417986-170-170?v=638358459246930000&width=170&height=170&aspect=true,Carrefour,,
Entonador naranja .,"$ 799,00",https://carrefourar.vtexassets.com/arquivos/ids/252992-170-170?v=637951608806400000&width=170&height=170&aspect=true,Carrefour,30.0,cc
Kit de tornillos Fischer blister 10 tacos sx8+tmf,"$ 2.700,00",https://carrefourar.vtexassets.com/arquivos/ids/243136-170-170?v=637871816806370000&width=170&height=170&aspect=true,Carrefour,5.0 x 45.0,
"Blister de hojas Tokits corte recto maderas encastre ""u"" .","$ 3.380,00",https://carrefourar.vtexassets.com/arquivos/ids/187580-170-170?v=637469353129070000&width=170&height=170&aspect=true,Carrefour,,
Pincel El Galgo profesional numero,"$ 2.404,35",https://carrefourar.vtexassets.com/arquivos/ids/203468-170-170?v=637577405596530000&width=170&height=170&aspect=true,Carrefour,,
Kit Carrefour piton abierto con tope tarugos 5 .,"$ 1.230,00",https://carrefourar.vtexassets.com/arquivos/ids/158658-170-170?v=637467617965000000&width=170&height=170&aspect=true,Carrefour,,
Entonador Cibel universal marron,"$ 799,00",https://carrefourar.vtexassets.com/arquivos/ids/231081-170-170?v=637740738265930000&width=170&height=170&aspect=true,Carrefour,30.0,cc
Dr. Ox Venier blanco brillante .,"$ 8.449,35",https://carrefourar.vtexassets.com/arquivos/ids/252903-170-170?v=637951607502330000&width=170&height=170&aspect=true,Carrefour,1.0,l
